course_id,year,term,department,major,course_code,course_title,level,instructor,enrolled,capacity,fill_rate,credits,avg_grade,pass_rate
10877,2018,Spring,Education,Special Ed,SPED-226,Intermediate Special Ed,200,Prof. Mandel,21,28,0.75,3,3.58,0.95
10878,2018,Spring,Education,Special Ed,SPED-222,Special Ed Methods,200,Prof. Mandel,25,30,0.833,4,3.17,0.911
10879,2018,Spring,Education,Special Ed,SPED-245,Special Ed Methods,200,Dr. Levin,50,50,1.0,4,3.67,0.872
10880,2018,Spring,Education,Curriculum,CUR-307,Curriculum Theory,300,Prof. Stern,37,37,1.0,4,3.25,0.926
10881,2018,Spring,Education,Curriculum,CUR-106,Foundations of Curriculum,100,Dr. Halpern,25,29,0.862,3,3.07,0.905
10882,2018,Spring,Education,Curriculum,CUR-231,Applied Curriculum,200,Dr. Halpern,32,53,0.604,3,3.34,0.875
10883,2019,Fall,Education,Elementary Ed,EDU-236,Intermediate Elementary Ed,200,Dr. Bram,46,51,0.902,3,3.42,0.912
10884,2019,Fall,Education,Elementary Ed,EDU-417,Senior Seminar in Elementary Ed,400,Prof. Adler,43,44,0.977,3,3.49,0.939
10885,2019,Fall,Education,Special Ed,SPED-536,Graduate Special Ed,500,Dr. Shapiro,31,40,0.775,4,3.29,0.977
10886,2019,Fall,Education,Special Ed,SPED-125,Foundations of Special Ed,100,Prof. Stern,34,35,0.971,3,2.68,0.771
10887,2019,Fall,Education,Curriculum,CUR-132,Principles of Curriculum,100,Dr. Friedman,32,50,0.64,3,3.15,0.945
10888,2019,Fall,Education,Curriculum,CUR-110,Introduction to Curriculum,100,Prof. Adler,26,31,0.839,3,3.31,0.989
10889,2019,Spring,Education,Elementary Ed,EDU-131,Principles of Elementary Ed,100,Dr. Cohen,26,30,0.867,3,2.97,0.946
10890,2019,Spring,Education,Elementary Ed,EDU-120,Foundations of Elementary Ed,100,Dr. Shapiro,19,37,0.514,3,3.12,0.88
10891,2019,Spring,Education,Elementary Ed,EDU-237,Elementary Ed Methods,200,Dr. Weiss,24,41,0.585,4,3.45,0.856
10892,2019,Spring,Education,Elementary Ed,EDU-509,Elementary Ed Thesis Studio,500,Dr. Bram,32,55,0.582,3,3.13,0.89
10893,2019,Spring,Education,Special Ed,SPED-116,Principles of Special Ed,100,Prof. Rosen,23,41,0.561,4,3.28,0.932
10894,2019,Spring,Education,Special Ed,SPED-445,Special Ed Research,400,Dr. Halpern,43,45,0.956,4,3.18,0.952
10895,2019,Spring,Education,Special Ed,SPED-148,Foundations of Special Ed,100,Dr. Halpern,34,38,0.895,3,3.12,0.911
10896,2019,Spring,Education,Special Ed,SPED-524,Special Ed Thesis Studio,500,Dr. Klein,18,34,0.529,3,3.31,0.891
10897,2019,Spring,Education,Curriculum,CUR-456,Senior Seminar in Curriculum,400,Prof. Adler,25,43,0.581,3,3.52,0.896
10898,2019,Spring,Education,Curriculum,CUR-141,Principles of Curriculum,100,Dr. Cohen,32,39,0.821,3,3.68,0.931
10899,2019,Spring,Education,Curriculum,CUR-511,Curriculum Thesis Studio,500,Dr. Levin,29,30,0.967,4,2.92,0.878
10900,2020,Fall,Education,Elementary Ed,EDU-103,Foundations of Elementary Ed,100,Dr. Shapiro,10,12,0.833,3,2.99,0.931
10901,2020,Fall,Education,Elementary Ed,EDU-154,Principles of Elementary Ed,100,Prof. Mandel,9,11,0.818,3,2.71,0.943
10902,2020,Fall,Education,Elementary Ed,EDU-211,Applied Elementary Ed,200,Dr. Shapiro,18,20,0.9,3,2.87,1.0
10903,2020,Fall,Education,Special Ed,SPED-133,Foundations of Special Ed,100,Dr. Halpern,13,18,0.722,4,3.09,0.917
10904,2020,Fall,Education,Special Ed,SPED-141,Introduction to Special Ed,100,Prof. Goldberg,13,18,0.722,3,3.14,0.903
10905,2020,Fall,Education,Special Ed,SPED-211,Intermediate Special Ed,200,Dr. Levin,19,19,1.0,4,2.81,0.939
10906,2020,Fall,Education,Curriculum,CUR-458,Senior Seminar in Curriculum,400,Prof. Schwartz,16,21,0.762,3,3.1,0.981
10907,2020,Fall,Education,Curriculum,CUR-150,Foundations of Curriculum,100,Dr. Friedman,13,16,0.812,4,2.82,0.979
10908,2020,Fall,Education,Curriculum,CUR-141,Principles of Curriculum,100,Prof. Stern,9,11,0.818,3,2.53,0.939
10909,2020,Fall,Education,Curriculum,CUR-140,Introduction to Curriculum,100,Prof. Adler,24,37,0.649,4,2.9,0.884
10910,2020,Spring,Education,Elementary Ed,EDU-246,Elementary Ed Methods,200,Prof. Adler,7,10,0.7,3,3.09,0.995
10911,2020,Spring,Education,Elementary Ed,EDU-254,Elementary Ed Methods,200,Dr. Weiss,20,30,0.667,4,2.75,0.933
10912,2020,Spring,Education,Elementary Ed,EDU-226,Applied Elementary Ed,200,Dr. Shapiro,6,10,0.6,4,2.69,0.873
10913,2020,Spring,Education,Special Ed,SPED-253,Special Ed Methods,200,Dr. Levin,5,10,0.5,3,2.82,0.885
10914,2020,Spring,Education,Special Ed,SPED-133,Principles of Special Ed,100,Dr. Cohen,15,16,0.938,3,2.89,0.959
10915,2020,Spring,Education,Special Ed,SPED-220,Special Ed Methods,200,Dr. Katz,11,26,0.423,3,2.85,0.909
10916,2020,Spring,Education,Curriculum,CUR-340,Topics in Curriculum,300,Dr. Bram,11,16,0.688,3,3.31,0.816
10917,2020,Spring,Education,Curriculum,CUR-227,Intermediate Curriculum,200,Dr. Shapiro,21,21,1.0,3,3.17,1.0
10918,2020,Spring,Education,Curriculum,CUR-131,Introduction to Curriculum,100,Dr. Shapiro,15,15,1.0,3,2.96,0.969
10919,2021,Fall,Education,Elementary Ed,EDU-329,Elementary Ed Theory,300,Dr. Bram,11,28,0.393,4,3.33,0.932
10920,2021,Fall,Education,Elementary Ed,EDU-323,Elementary Ed Theory,300,Dr. Friedman,16,23,0.696,3,3.58,0.949
10921,2021,Fall,Education,Elementary Ed,EDU-257,Applied Elementary Ed,200,Dr. Friedman,30,30,1.0,3,3.02,1.0
10922,2021,Fall,Education,Special Ed,SPED-326,Special Ed Theory,300,Dr. Katz,20,24,0.833,3,3.46,1.0
10923,2021,Fall,Education,Special Ed,SPED-156,Principles of Special Ed,100,Dr. Halpern,24,31,0.774,3,3.38,0.9
10924,2021,Fall,Education,Special Ed,SPED-226,Applied Special Ed,200,Prof. Schwartz,19,21,0.905,3,3.65,0.994
10925,2021,Fall,Education,Curriculum,CUR-257,Curriculum Methods,200,Prof. Adler,21,27,0.778,3,3.44,1.0
10926,2021,Fall,Education,Curriculum,CUR-152,Principles of Curriculum,100,Dr. Friedman,29,43,0.674,3,3.3,0.921
10927,2021,Fall,Education,Curriculum,CUR-113,Introduction to Curriculum,100,Dr. Friedman,25,33,0.758,4,3.23,0.955
10928,2021,Fall,Education,Curriculum,CUR-118,Principles of Curriculum,100,Dr. Cohen,21,25,0.84,4,2.99,0.872
10929,2021,Spring,Education,Elementary Ed,EDU-151,Principles of Elementary Ed,100,Dr. Klein,32,40,0.8,3,3.31,0.907
10930,2021,Spring,Education,Elementary Ed,EDU-320,Elementary Ed Theory,300,Dr. Bram,34,34,1.0,4,3.33,1.0
10931,2021,Spring,Education,Special Ed,SPED-407,Special Ed Capstone,400,Dr. Klein,27,36,0.75,3,3.16,0.882
10932,2021,Spring,Education,Special Ed,SPED-324,Advanced Special Ed,300,Dr. Friedman,29,29,1.0,3,3.14,0.928
10933,2021,Spring,Education,Curriculum,CUR-103,Principles of Curriculum,100,Dr. Levin,30,38,0.789,4,2.9,0.889
10934,2021,Spring,Education,Curriculum,CUR-303,Topics in Curriculum,300,Dr. Cohen,27,40,0.675,3,3.91,0.916
10935,2021,Spring,Education,Curriculum,CUR-244,Curriculum Methods,200,Dr. Halpern,20,25,0.8,3,3.43,0.869
10936,2021,Spring,Education,Curriculum,CUR-344,Curriculum Theory,300,Prof. Adler,33,36,0.917,3,3.09,0.993
10937,2022,Fall,Education,Elementary Ed,EDU-312,Topics in Elementary Ed,300,Dr. Levin,45,50,0.9,3,3.6,0.968
10938,2022,Fall,Education,Elementary Ed,EDU-116,Foundations of Elementary Ed,100,Prof. Adler,40,42,0.952,3,3.64,0.855
10939,2022,Fall,Education,Elementary Ed,EDU-148,Introduction to Elementary Ed,100,Prof. Adler,40,45,0.889,3,2.84,0.875
10940,2022,Fall,Education,Elementary Ed,EDU-259,Intermediate Elementary Ed,200,Dr. Halpern,31,46,0.674,3,3.83,0.922
10941,2022,Fall,Education,Special Ed,SPED-340,Advanced Special Ed,300,Dr. Weiss,40,45,0.889,3,3.43,0.938
10942,2022,Fall,Education,Special Ed,SPED-340,Topics in Special Ed,300,Prof. Adler,45,48,0.938,3,3.11,0.882
10943,2022,Fall,Education,Curriculum,CUR-306,Advanced Curriculum,300,Dr. Klein,34,48,0.708,3,3.56,0.826
10944,2022,Fall,Education,Curriculum,CUR-135,Principles of Curriculum,100,Dr. Friedman,29,44,0.659,3,3.19,0.955
10945,2022,Spring,Education,Elementary Ed,EDU-241,Intermediate Elementary Ed,200,Dr. Shapiro,55,55,1.0,3,3.29,0.893
10946,2022,Spring,Education,Elementary Ed,EDU-213,Applied Elementary Ed,200,Prof. Rosen,49,49,1.0,4,3.35,0.971
10947,2022,Spring,Education,Special Ed,SPED-219,Special Ed Methods,200,Prof. Mandel,57,57,1.0,3,3.57,0.981
10948,2022,Spring,Education,Special Ed,SPED-136,Introduction to Special Ed,100,Dr. Halpern,51,55,0.927,3,3.17,0.899
10949,2022,Spring,Education,Curriculum,CUR-550,Curriculum Practicum,500,Dr. Levin,36,43,0.837,3,3.56,0.906
10950,2022,Spring,Education,Curriculum,CUR-237,Curriculum Methods,200,Prof. Adler,29,46,0.63,3,3.07,0.916
10951,2022,Spring,Education,Curriculum,CUR-543,Curriculum Thesis Studio,500,Prof. Goldberg,43,55,0.782,3,3.84,0.891
10952,2022,Spring,Education,Curriculum,CUR-122,Foundations of Curriculum,100,Dr. Weiss,22,49,0.449,3,3.77,0.892
10953,2023,Fall,Education,Elementary Ed,EDU-121,Introduction to Elementary Ed,100,Dr. Shapiro,42,47,0.894,3,2.99,0.947
10954,2023,Fall,Education,Elementary Ed,EDU-139,Principles of Elementary Ed,100,Prof. Stern,37,46,0.804,3,3.08,0.943
10955,2023,Fall,Education,Special Ed,SPED-321,Topics in Special Ed,300,Dr. Levin,28,45,0.622,3,3.24,0.882
10956,2023,Fall,Education,Special Ed,SPED-159,Principles of Special Ed,100,Dr. Levin,48,58,0.828,3,3.12,0.859
10957,2023,Fall,Education,Special Ed,SPED-214,Applied Special Ed,200,Dr. Halpern,35,49,0.714,3,3.57,0.945
10958,2023,Fall,Education,Special Ed,SPED-540,Special Ed Thesis Studio,500,Prof. Schwartz,34,36,0.944,3,3.63,0.973
10959,2023,Fall,Education,Curriculum,CUR-337,Curriculum Theory,300,Dr. Cohen,31,39,0.795,3,3.4,0.883
10960,2023,Fall,Education,Curriculum,CUR-150,Introduction to Curriculum,100,Dr. Weiss,38,43,0.884,3,3.31,1.0
10961,2023,Fall,Education,Curriculum,CUR-253,Curriculum Methods,200,Dr. Cohen,36,47,0.766,3,3.35,1.0
10962,2023,Fall,Education,Curriculum,CUR-435,Curriculum Capstone,400,Prof. Stern,40,48,0.833,3,2.88,0.984
10963,2023,Spring,Education,Elementary Ed,EDU-309,Elementary Ed Theory,300,Dr. Weiss,32,44,0.727,3,3.83,0.932
10964,2023,Spring,Education,Elementary Ed,EDU-106,Introduction to Elementary Ed,100,Dr. Cohen,29,47,0.617,3,3.12,0.908
10965,2023,Spring,Education,Elementary Ed,EDU-559,Graduate Elementary Ed,500,Prof. Rosen,44,61,0.721,3,3.32,0.932
10966,2023,Spring,Education,Special Ed,SPED-212,Intermediate Special Ed,200,Dr. Bram,38,54,0.704,3,2.75,0.847
10967,2023,Spring,Education,Special Ed,SPED-325,Advanced Special Ed,300,Dr. Shapiro,55,55,1.0,3,3.45,0.793
10968,2023,Spring,Education,Special Ed,SPED-347,Advanced Special Ed,300,Dr. Shapiro,31,37,0.838,3,2.96,0.919
10969,2023,Spring,Education,Curriculum,CUR-415,Curriculum Capstone,400,Dr. Halpern,36,36,1.0,3,3.11,0.933
10970,2023,Spring,Education,Curriculum,CUR-443,Curriculum Capstone,400,Prof. Adler,41,44,0.932,3,3.57,0.911
10971,2023,Spring,Education,Curriculum,CUR-304,Curriculum Theory,300,Prof. Adler,26,44,0.591,3,3.08,0.962
10972,2023,Spring,Education,Curriculum,CUR-126,Foundations of Curriculum,100,Prof. Schwartz,56,56,1.0,3,3.16,0.909
10973,2024,Fall,Education,Elementary Ed,EDU-208,Elementary Ed Methods,200,Dr. Cohen,24,29,0.828,3,3.11,0.864
10974,2024,Fall,Education,Elementary Ed,EDU-310,Advanced Elementary Ed,300,Prof. Adler,27,27,1.0,3,3.45,0.848
10975,2024,Fall,Education,Special Ed,SPED-244,Special Ed Methods,200,Dr. Bram,22,33,0.667,3,3.12,0.887
10976,2024,Fall,Education,Special Ed,SPED-509,Special Ed Thesis Studio,500,Dr. Halpern,28,34,0.824,3,4.0,1.0
10977,2024,Fall,Education,Curriculum,CUR-213,Intermediate Curriculum,200,Dr. Shapiro,23,28,0.821,3,3.67,0.856
10978,2024,Fall,Education,Curriculum,CUR-110,Principles of Curriculum,100,Prof. Adler,42,42,1.0,3,3.02,0.874
10979,2024,Fall,Education,Curriculum,CUR-258,Applied Curriculum,200,Dr. Levin,31,40,0.775,4,3.6,0.951
10980,2024,Spring,Education,Elementary Ed,EDU-229,Intermediate Elementary Ed,200,Dr. Klein,40,48,0.833,3,3.22,0.913
10981,2024,Spring,Education,Elementary Ed,EDU-201,Applied Elementary Ed,200,Prof. Rosen,26,30,0.867,3,2.78,0.925
10982,2024,Spring,Education,Special Ed,SPED-218,Applied Special Ed,200,Dr. Friedman,24,29,0.828,3,3.22,0.846
10983,2024,Spring,Education,Special Ed,SPED-116,Foundations of Special Ed,100,Prof. Adler,44,44,1.0,4,3.13,0.893
10984,2024,Spring,Education,Special Ed,SPED-253,Applied Special Ed,200,Prof. Adler,21,43,0.488,4,3.17,0.85
10985,2024,Spring,Education,Special Ed,SPED-104,Introduction to Special Ed,100,Dr. Klein,28,34,0.824,3,2.78,0.877
10986,2024,Spring,Education,Curriculum,CUR-552,Graduate Curriculum,500,Dr. Levin,17,30,0.567,3,3.31,0.875
10987,2024,Spring,Education,Curriculum,CUR-157,Foundations of Curriculum,100,Dr. Bram,28,32,0.875,3,3.18,0.951
10988,2024,Spring,Education,Curriculum,CUR-210,Applied Curriculum,200,Dr. Shapiro,43,48,0.896,3,3.42,0.847
10989,2025,Fall,Education,Elementary Ed,EDU-345,Topics in Elementary Ed,300,Dr. Levin,18,22,0.818,3,3.41,0.934
10990,2025,Fall,Education,Elementary Ed,EDU-255,Applied Elementary Ed,200,Prof. Schwartz,33,33,1.0,3,3.23,0.913
10991,2025,Fall,Education,Special Ed,SPED-247,Special Ed Methods,200,Prof. Stern,24,43,0.558,3,3.22,0.964
10992,2025,Fall,Education,Special Ed,SPED-105,Foundations of Special Ed,100,Prof. Goldberg,43,43,1.0,3,2.99,0.949
10993,2025,Fall,Education,Special Ed,SPED-113,Principles of Special Ed,100,Dr. Levin,11,14,0.786,3,3.02,0.97
10994,2025,Fall,Education,Curriculum,CUR-449,Senior Seminar in Curriculum,400,Prof. Schwartz,13,16,0.812,3,3.61,0.898
10995,2025,Fall,Education,Curriculum,CUR-239,Applied Curriculum,200,Prof. Stern,19,40,0.475,3,3.44,0.933
10996,2025,Fall,Education,Curriculum,CUR-426,Senior Seminar in Curriculum,400,Dr. Levin,16,22,0.727,4,3.57,0.885
10997,2025,Fall,Education,Curriculum,CUR-107,Foundations of Curriculum,100,Prof. Adler,27,31,0.871,4,3.34,0.895
10998,2025,Spring,Education,Elementary Ed,EDU-324,Elementary Ed Theory,300,Dr. Katz,20,29,0.69,3,3.65,0.907
10999,2025,Spring,Education,Elementary Ed,EDU-140,Principles of Elementary Ed,100,Prof. Goldberg,18,24,0.75,3,3.37,0.931
11000,2025,Spring,Education,Elementary Ed,EDU-159,Introduction to Elementary Ed,100,Prof. Stern,18,23,0.783,3,3.08,0.884
11001,2025,Spring,Education,Elementary Ed,EDU-523,Elementary Ed Practicum,500,Prof. Mandel,38,46,0.826,3,3.26,0.912
11002,2025,Spring,Education,Special Ed,SPED-559,Graduate Special Ed,500,Dr. Levin,31,39,0.795,3,3.18,0.91
11003,2025,Spring,Education,Special Ed,SPED-222,Applied Special Ed,200,Prof. Adler,12,19,0.632,3,3.05,0.924
11004,2025,Spring,Education,Special Ed,SPED-141,Introduction to Special Ed,100,Dr. Bram,22,41,0.537,3,3.71,0.925
11005,2025,Spring,Education,Special Ed,SPED-252,Special Ed Methods,200,Dr. Halpern,10,14,0.714,3,3.16,0.853
11006,2025,Spring,Education,Curriculum,CUR-357,Curriculum Theory,300,Dr. Bram,24,29,0.828,3,3.67,0.832
11007,2025,Spring,Education,Curriculum,CUR-101,Principles of Curriculum,100,Prof. Rosen,26,43,0.605,3,3.16,1.0
11008,2015,Fall,Nursing,Nursing BSN,NUR-147,Introduction to Nursing BSN,100,Dr. Shapiro,30,44,0.682,3,3.31,0.915
11009,2015,Fall,Nursing,Nursing BSN,NUR-430,Senior Seminar in Nursing BSN,400,Prof. Adler,41,53,0.774,3,3.62,0.945
11010,2015,Fall,Nursing,Nursing BSN,NUR-508,Graduate Nursing BSN,500,Dr. Levin,33,36,0.917,3,3.1,0.96
11011,2015,Fall,Nursing,Public Health,PUB-528,Graduate Public Health,500,Prof. Adler,37,44,0.841,4,2.74,0.942
11012,2015,Fall,Nursing,Public Health,PUB-559,Graduate Public Health,500,Dr. Shapiro,35,46,0.761,4,3.38,1.0
11013,2015,Fall,Nursing,Public Health,PUB-103,Introduction to Public Health,100,Dr. Klein,41,41,1.0,3,3.13,0.853
11014,2015,Spring,Nursing,Nursing BSN,NUR-147,Principles of Nursing BSN,100,Prof. Mandel,38,56,0.679,3,2.83,0.967
11015,2015,Spring,Nursing,Nursing BSN,NUR-415,Senior Seminar in Nursing BSN,400,Prof. Adler,22,27,0.815,3,2.92,0.828
11016,2015,Spring,Nursing,Public Health,PUB-442,Public Health Research,400,Dr. Katz,33,45,0.733,3,2.97,0.931
11017,2015,Spring,Nursing,Public Health,PUB-226,Intermediate Public Health,200,Dr. Klein,51,54,0.944,4,3.11,0.89
11018,2015,Spring,Nursing,Public Health,PUB-339,Topics in Public Health,300,Prof. Rosen,45,45,1.0,3,3.09,0.804
11019,2016,Fall,Nursing,Nursing BSN,NUR-213,Applied Nursing BSN,200,Prof. Goldberg,30,36,0.833,3,2.46,0.907
11020,2016,Fall,Nursing,Nursing BSN,NUR-444,Nursing BSN Capstone,400,Prof. Mandel,26,50,0.52,3,3.14,1.0
11021,2016,Fall,Nursing,Nursing BSN,NUR-513,Graduate Nursing BSN,500,Dr. Klein,28,43,0.651,3,3.35,0.984
11022,2016,Fall,Nursing,Public Health,PUB-427,Public Health Capstone,400,Dr. Klein,25,44,0.568,4,3.36,0.886
11023,2016,Fall,Nursing,Public Health,PUB-203,Public Health Methods,200,Dr. Levin,44,50,0.88,4,3.34,0.953
11024,2016,Spring,Nursing,Nursing BSN,NUR-319,Nursing BSN Theory,300,Dr. Shapiro,25,34,0.735,3,2.64,0.937
11025,2016,Spring,Nursing,Nursing BSN,NUR-325,Advanced Nursing BSN,300,Prof. Mandel,44,51,0.863,3,3.19,0.855
11026,2016,Spring,Nursing,Nursing BSN,NUR-337,Topics in Nursing BSN,300,Dr. Halpern,36,44,0.818,3,3.16,0.923
11027,2016,Spring,Nursing,Nursing BSN,NUR-455,Senior Seminar in Nursing BSN,400,Prof. Mandel,22,39,0.564,3,3.49,0.972
11028,2016,Spring,Nursing,Public Health,PUB-250,Intermediate Public Health,200,Dr. Klein,24,45,0.533,3,3.12,0.985
11029,2016,Spring,Nursing,Public Health,PUB-151,Introduction to Public Health,100,Dr. Weiss,39,49,0.796,3,2.69,0.966
11030,2017,Fall,Nursing,Nursing BSN,NUR-104,Introduction to Nursing BSN,100,Dr. Friedman,25,34,0.735,4,3.48,0.97
11031,2017,Fall,Nursing,Nursing BSN,NUR-224,Nursing BSN Methods,200,Dr. Klein,28,36,0.778,3,3.46,0.956
11032,2017,Fall,Nursing,Public Health,PUB-116,Principles of Public Health,100,Prof. Schwartz,17,29,0.586,3,3.37,0.925
11033,2017,Fall,Nursing,Public Health,PUB-329,Topics in Public Health,300,Dr. Friedman,46,49,0.939,3,3.09,0.945
11034,2017,Fall,Nursing,Public Health,PUB-528,Graduate Public Health,500,Dr. Shapiro,34,35,0.971,3,3.24,0.88
11035,2017,Fall,Nursing,Public Health,PUB-332,Public Health Theory,300,Prof. Schwartz,28,34,0.824,4,3.06,0.993
11036,2017,Spring,Nursing,Nursing BSN,NUR-141,Principles of Nursing BSN,100,Dr. Katz,31,45,0.689,4,3.44,0.946
11037,2017,Spring,Nursing,Nursing BSN,NUR-210,Intermediate Nursing BSN,200,Dr. Cohen,32,39,0.821,3,2.79,0.992
11038,2017,Spring,Nursing,Nursing BSN,NUR-214,Applied Nursing BSN,200,Prof. Rosen,29,32,0.906,3,3.54,0.822
11039,2017,Spring,Nursing,Nursing BSN,NUR-136,Principles of Nursing BSN,100,Dr. Weiss,36,52,0.692,4,3.66,0.913
11040,2017,Spring,Nursing,Public Health,PUB-132,Foundations of Public Health,100,Dr. Levin,41,49,0.837,3,3.25,0.952
11041,2017,Spring,Nursing,Public Health,PUB-119,Foundations of Public Health,100,Dr. Halpern,38,42,0.905,3,2.58,0.955
11042,2018,Fall,Nursing,Nursing BSN,NUR-337,Advanced Nursing BSN,300,Dr. Levin,43,43,1.0,3,2.78,0.919
11043,2018,Fall,Nursing,Nursing BSN,NUR-107,Principles of Nursing BSN,100,Dr. Katz,43,43,1.0,4,3.34,0.876
11044,2018,Fall,Nursing,Nursing BSN,NUR-248,Applied Nursing BSN,200,Dr. Halpern,19,19,1.0,4,3.49,0.793
11045,2018,Fall,Nursing,Nursing BSN,NUR-217,Intermediate Nursing BSN,200,Dr. Klein,34,43,0.791,3,3.63,0.923
11046,2018,Fall,Nursing,Public Health,PUB-458,Public Health Capstone,400,Prof. Mandel,31,39,0.795,3,3.73,0.887
11047,2018,Fall,Nursing,Public Health,PUB-208,Intermediate Public Health,200,Dr. Halpern,24,31,0.774,3,3.72,0.913
11048,2018,Spring,Nursing,Nursing BSN,NUR-144,Principles of Nursing BSN,100,Prof. Schwartz,20,30,0.667,4,3.7,0.891
11049,2018,Spring,Nursing,Nursing BSN,NUR-452,Senior Seminar in Nursing BSN,400,Prof. Goldberg,34,39,0.872,3,3.45,0.952
11050,2018,Spring,Nursing,Nursing BSN,NUR-259,Intermediate Nursing BSN,200,Dr. Halpern,19,33,0.576,3,2.75,0.935
11051,2018,Spring,Nursing,Public Health,PUB-158,Foundations of Public Health,100,Prof. Rosen,27,38,0.711,4,2.81,0.935
11052,2018,Spring,Nursing,Public Health,PUB-415,Public Health Capstone,400,Dr. Levin,25,29,0.862,3,3.45,0.854
11053,2019,Fall,Nursing,Nursing BSN,NUR-149,Principles of Nursing BSN,100,Prof. Goldberg,18,26,0.692,4,3.4,1.0
11054,2019,Fall,Nursing,Nursing BSN,NUR-359,Nursing BSN Theory,300,Prof. Adler,37,37,1.0,3,3.77,0.947
11055,2019,Fall,Nursing,Nursing BSN,NUR-128,Principles of Nursing BSN,100,Dr. Klein,25,32,0.781,3,2.59,0.984
11056,2019,Fall,Nursing,Public Health,PUB-226,Public Health Methods,200,Prof. Schwartz,32,39,0.821,3,2.89,0.921
11057,2019,Fall,Nursing,Public Health,PUB-458,Senior Seminar in Public Health,400,Prof. Rosen,32,43,0.744,4,3.13,0.952
11058,2019,Fall,Nursing,Public Health,PUB-319,Advanced Public Health,300,Prof. Goldberg,22,30,0.733,3,2.93,0.967
11059,2019,Fall,Nursing,Public Health,PUB-411,Public Health Research,400,Dr. Klein,22,29,0.759,3,3.09,0.893
11060,2019,Spring,Nursing,Nursing BSN,NUR-133,Principles of Nursing BSN,100,Dr. Bram,17,28,0.607,4,3.11,0.849
11061,2019,Spring,Nursing,Nursing BSN,NUR-207,Applied Nursing BSN,200,Dr. Klein,17,27,0.63,3,3.6,1.0
11062,2019,Spring,Nursing,Nursing BSN,NUR-228,Intermediate Nursing BSN,200,Dr. Friedman,14,17,0.824,3,3.17,0.953
11063,2019,Spring,Nursing,Public Health,PUB-323,Topics in Public Health,300,Dr. Katz,28,30,0.933,3,3.54,0.964
11064,2019,Spring,Nursing,Public Health,PUB-234,Public Health Methods,200,Dr. Katz,17,22,0.773,4,3.98,0.9
11065,2020,Fall,Nursing,Nursing BSN,NUR-122,Principles of Nursing BSN,100,Dr. Weiss,30,35,0.857,3,2.93,1.0
11066,2020,Fall,Nursing,Nursing BSN,NUR-339,Advanced Nursing BSN,300,Dr. Katz,34,52,0.654,4,3.43,0.993
11067,2020,Fall,Nursing,Public Health,PUB-131,Introduction to Public Health,100,Dr. Shapiro,24,30,0.8,4,2.86,0.862
11068,2020,Fall,Nursing,Public Health,PUB-241,Intermediate Public Health,200,Dr. Cohen,26,32,0.812,3,2.82,0.985
11069,2020,Fall,Nursing,Public Health,PUB-449,Senior Seminar in Public Health,400,Prof. Mandel,34,43,0.791,3,2.98,0.912
11070,2020,Spring,Nursing,Nursing BSN,NUR-450,Senior Seminar in Nursing BSN,400,Dr. Friedman,28,36,0.778,3,3.16,1.0
11071,2020,Spring,Nursing,Nursing BSN,NUR-556,Graduate Nursing BSN,500,Dr. Bram,15,29,0.517,3,2.85,0.926
11072,2020,Spring,Nursing,Nursing BSN,NUR-112,Principles of Nursing BSN,100,Dr. Shapiro,13,31,0.419,3,2.9,0.96
11073,2020,Spring,Nursing,Public Health,PUB-144,Introduction to Public Health,100,Prof. Mandel,35,45,0.778,3,3.14,0.916
11074,2020,Spring,Nursing,Public Health,PUB-138,Foundations of Public Health,100,Dr. Bram,25,28,0.893,3,2.86,0.74
11075,2020,Spring,Nursing,Public Health,PUB-105,Foundations of Public Health,100,Prof. Stern,18,37,0.486,3,3.54,0.91
11076,2021,Fall,Nursing,Nursing BSN,NUR-354,Nursing BSN Theory,300,Dr. Bram,31,47,0.66,3,3.81,0.962
11077,2021,Fall,Nursing,Nursing BSN,NUR-133,Introduction to Nursing BSN,100,Dr. Weiss,51,57,0.895,3,3.06,0.866
11078,2021,Fall,Nursing,Nursing BSN,NUR-115,Foundations of Nursing BSN,100,Prof. Rosen,46,56,0.821,3,3.16,0.862
11079,2021,Fall,Nursing,Nursing BSN,NUR-238,Nursing BSN Methods,200,Prof. Adler,42,58,0.724,3,2.99,1.0
11080,2021,Fall,Nursing,Public Health,PUB-104,Foundations of Public Health,100,Dr. Friedman,37,51,0.725,4,3.17,0.906
11081,2021,Fall,Nursing,Public Health,PUB-207,Public Health Methods,200,Prof. Goldberg,41,53,0.774,3,2.73,0.951
11082,2021,Fall,Nursing,Public Health,PUB-116,Introduction to Public Health,100,Prof. Goldberg,35,42,0.833,3,3.32,0.971
11083,2021,Spring,Nursing,Nursing BSN,NUR-157,Principles of Nursing BSN,100,Prof. Adler,45,48,0.938,3,3.16,0.856
11084,2021,Spring,Nursing,Nursing BSN,NUR-225,Applied Nursing BSN,200,Prof. Adler,38,47,0.809,3,3.12,0.951
11085,2021,Spring,Nursing,Nursing BSN,NUR-203,Nursing BSN Methods,200,Dr. Shapiro,31,45,0.689,4,3.17,0.927
11086,2021,Spring,Nursing,Public Health,PUB-248,Intermediate Public Health,200,Prof. Schwartz,33,41,0.805,3,3.2,0.917
11087,2021,Spring,Nursing,Public Health,PUB-405,Public Health Capstone,400,Prof. Adler,38,46,0.826,3,3.35,0.924
