student_id,year,department,major,class_level,gender,residency,gpa,status
100361,2018,Engineering,Computer Science,Sophomore,Female,In-State,2.57,Enrolled
100362,2018,Engineering,Computer Science,Junior,Female,In-State,3.19,Enrolled
100363,2018,Engineering,Computer Science,Graduate,Female,In-State,2.5,Enrolled
100364,2018,Engineering,Electrical,Junior,Other,In-State,3.14,On Leave
100365,2018,Engineering,Electrical,Junior,Female,In-State,3.63,Enrolled
100366,2018,Engineering,Mechanical,Sophomore,Male,International,3.44,Enrolled
100367,2018,Engineering,Civil,Junior,Male,In-State,3.45,Withdrawn
100368,2018,Engineering,Computer Science,Freshman,Female,Out-of-State,2.91,Enrolled
100369,2018,Engineering,Mechanical,Graduate,Female,In-State,3.3,Enrolled
100370,2018,Engineering,Computer Science,Junior,Male,In-State,3.04,Enrolled
100371,2018,Engineering,Electrical,Freshman,Male,International,2.7,Enrolled
100372,2018,Engineering,Electrical,Freshman,Female,In-State,3.45,Enrolled
100373,2018,Engineering,Mechanical,Senior,Female,In-State,2.18,Enrolled
100374,2018,Engineering,Electrical,Graduate,Male,In-State,3.33,Enrolled
100375,2018,Engineering,Civil,Senior,Female,In-State,3.42,Enrolled
100376,2018,Engineering,Mechanical,Senior,Male,International,3.38,Enrolled
100377,2018,Engineering,Computer Science,Freshman,Male,In-State,2.65,Enrolled
100378,2018,Engineering,Civil,Sophomore,Male,In-State,2.94,Enrolled
100379,2018,Engineering,Computer Science,Senior,Male,Out-of-State,3.7,Enrolled
100380,2018,Engineering,Computer Science,Sophomore,Female,Out-of-State,4.0,Graduated
100381,2018,Engineering,Electrical,Freshman,Male,In-State,4.0,Enrolled
100382,2018,Engineering,Civil,Sophomore,Male,In-State,2.62,Graduated
100383,2018,Engineering,Civil,Freshman,Male,In-State,2.58,Enrolled
100384,2018,Engineering,Mechanical,Senior,Female,Out-of-State,3.67,Enrolled
100385,2018,Engineering,Computer Science,Freshman,Male,In-State,2.85,Enrolled
100386,2018,Engineering,Mechanical,Sophomore,Male,International,3.13,Enrolled
100387,2018,Engineering,Electrical,Freshman,Female,Out-of-State,2.66,Enrolled
100388,2018,Engineering,Computer Science,Freshman,Female,Out-of-State,2.23,Enrolled
100389,2018,Engineering,Mechanical,Senior,Female,In-State,2.62,Enrolled
100390,2018,Engineering,Computer Science,Junior,Female,In-State,2.47,On Leave
100391,2018,Engineering,Electrical,Graduate,Male,In-State,3.17,Enrolled
100392,2018,Engineering,Electrical,Freshman,Male,In-State,2.84,Enrolled
100393,2018,Engineering,Civil,Junior,Female,Out-of-State,3.1,Graduated
100394,2018,Engineering,Electrical,Junior,Female,In-State,3.28,Enrolled
100395,2018,Engineering,Mechanical,Sophomore,Female,In-State,3.16,Enrolled
100396,2018,Engineering,Mechanical,Graduate,Male,Out-of-State,4.0,Enrolled
100397,2018,Engineering,Computer Science,Sophomore,Male,Out-of-State,2.49,Graduated
100398,2018,Engineering,Computer Science,Junior,Male,Out-of-State,3.07,Enrolled
100399,2018,Engineering,Computer Science,Sophomore,Male,International,3.63,Enrolled
100400,2018,Engineering,Computer Science,Freshman,Female,In-State,2.27,Withdrawn
100401,2018,Engineering,Mechanical,Freshman,Male,Out-of-State,3.2,Withdrawn
100402,2018,Engineering,Electrical,Junior,Female,International,3.15,Enrolled
100403,2018,Engineering,Mechanical,Junior,Male,In-State,3.25,Enrolled
100404,2018,Engineering,Civil,Sophomore,Female,In-State,3.14,Enrolled
100405,2018,Engineering,Electrical,Sophomore,Female,In-State,3.43,Enrolled
100406,2018,Engineering,Electrical,Graduate,Female,International,2.78,Enrolled
100407,2018,Engineering,Electrical,Senior,Male,Out-of-State,2.89,Enrolled
100408,2018,Engineering,Computer Science,Sophomore,Female,International,3.27,Enrolled
100409,2018,Engineering,Mechanical,Junior,Male,Out-of-State,2.81,Graduated
100410,2018,Engineering,Mechanical,Junior,Female,In-State,3.76,Enrolled
100411,2018,Engineering,Computer Science,Freshman,Female,International,2.98,Enrolled
100412,2018,Engineering,Computer Science,Freshman,Male,Out-of-State,3.52,On Leave
100413,2018,Engineering,Civil,Freshman,Female,Out-of-State,2.89,Enrolled
100414,2018,Engineering,Computer Science,Graduate,Male,In-State,3.79,Enrolled
100415,2018,Engineering,Electrical,Freshman,Female,International,3.54,Enrolled
100416,2018,Engineering,Civil,Freshman,Female,Out-of-State,3.25,Enrolled
100417,2018,Engineering,Computer Science,Sophomore,Female,In-State,3.54,Enrolled
100418,2018,Engineering,Computer Science,Sophomore,Male,In-State,2.82,Enrolled
100419,2018,Engineering,Electrical,Senior,Male,International,3.3,Withdrawn
100420,2018,Engineering,Civil,Freshman,Female,In-State,3.36,Withdrawn
100421,2018,Engineering,Mechanical,Junior,Male,In-State,2.68,Enrolled
100422,2018,Engineering,Mechanical,Freshman,Female,In-State,3.1,Enrolled
100423,2018,Engineering,Mechanical,Senior,Male,In-State,3.36,Graduated
100424,2018,Engineering,Mechanical,Junior,Female,In-State,3.31,Enrolled
100425,2018,Engineering,Computer Science,Freshman,Female,In-State,4.0,Enrolled
100426,2018,Engineering,Computer Science,Sophomore,Male,In-State,3.44,Enrolled
100427,2018,Engineering,Mechanical,Freshman,Male,In-State,2.91,Enrolled
100428,2018,Engineering,Mechanical,Graduate,Male,In-State,3.63,Graduated
100429,2018,Engineering,Mechanical,Senior,Female,In-State,3.47,Enrolled
100430,2018,Engineering,Computer Science,Junior,Female,In-State,3.44,Enrolled
100431,2018,Engineering,Computer Science,Freshman,Male,International,2.58,Enrolled
100432,2018,Engineering,Mechanical,Junior,Male,Out-of-State,3.14,Withdrawn
100433,2018,Engineering,Electrical,Junior,Female,In-State,2.93,Enrolled
100434,2018,Engineering,Computer Science,Freshman,Female,Out-of-State,3.04,Enrolled
100435,2018,Engineering,Mechanical,Freshman,Female,In-State,3.16,Enrolled
100436,2018,Engineering,Electrical,Sophomore,Male,Out-of-State,2.6,Enrolled
100437,2018,Engineering,Mechanical,Freshman,Male,In-State,2.44,Enrolled
100438,2018,Engineering,Computer Science,Freshman,Female,In-State,3.16,On Leave
100439,2018,Engineering,Electrical,Graduate,Male,In-State,3.87,Enrolled
100440,2018,Engineering,Mechanical,Senior,Female,In-State,3.68,Enrolled
100441,2018,Engineering,Computer Science,Sophomore,Male,Out-of-State,3.31,Enrolled
100442,2018,Engineering,Civil,Senior,Female,In-State,2.58,Graduated
100443,2018,Engineering,Mechanical,Freshman,Female,In-State,3.62,Enrolled
100444,2018,Engineering,Electrical,Sophomore,Male,In-State,2.8,Enrolled
100445,2018,Engineering,Civil,Freshman,Female,Out-of-State,2.97,Enrolled
100446,2018,Engineering,Civil,Sophomore,Female,In-State,2.82,Enrolled
100447,2018,Engineering,Civil,Sophomore,Female,In-State,2.68,Enrolled
100448,2018,Engineering,Computer Science,Sophomore,Female,In-State,3.97,Enrolled
100449,2018,Engineering,Electrical,Sophomore,Male,Out-of-State,2.58,Enrolled
100450,2018,Engineering,Computer Science,Freshman,Male,In-State,3.31,Enrolled
100451,2018,Engineering,Civil,Freshman,Male,In-State,3.16,Enrolled
100452,2018,Engineering,Computer Science,Graduate,Male,In-State,3.61,Enrolled
100453,2018,Engineering,Civil,Graduate,Female,In-State,2.74,Enrolled
100454,2018,Engineering,Computer Science,Freshman,Male,International,3.25,Enrolled
100455,2018,Engineering,Civil,Junior,Male,In-State,3.54,Enrolled
100456,2018,Engineering,Mechanical,Senior,Male,In-State,3.6,Enrolled
100457,2018,Engineering,Civil,Freshman,Male,In-State,3.2,Enrolled
100458,2018,Engineering,Mechanical,Freshman,Male,Out-of-State,3.06,Enrolled
100459,2019,Engineering,Mechanical,Senior,Female,Out-of-State,3.33,Graduated
100460,2019,Engineering,Mechanical,Freshman,Male,International,3.11,Enrolled
100461,2019,Engineering,Electrical,Junior,Other,In-State,3.36,Enrolled
100462,2019,Engineering,Civil,Sophomore,Female,In-State,3.56,Enrolled
100463,2019,Engineering,Mechanical,Freshman,Female,Out-of-State,3.09,Enrolled
100464,2019,Engineering,Electrical,Sophomore,Male,Out-of-State,2.86,Enrolled
100465,2019,Engineering,Civil,Freshman,Other,Out-of-State,2.73,Enrolled
100466,2019,Engineering,Computer Science,Senior,Female,Out-of-State,2.56,Graduated
100467,2019,Engineering,Computer Science,Senior,Male,Out-of-State,2.96,Enrolled
100468,2019,Engineering,Civil,Sophomore,Female,In-State,2.76,Enrolled
100469,2019,Engineering,Civil,Sophomore,Male,International,3.26,Enrolled
100470,2019,Engineering,Mechanical,Junior,Male,In-State,3.17,Enrolled
100471,2019,Engineering,Mechanical,Junior,Male,In-State,3.31,Enrolled
100472,2019,Engineering,Electrical,Freshman,Male,Out-of-State,2.97,Graduated
100473,2019,Engineering,Electrical,Senior,Female,In-State,3.02,Enrolled
100474,2019,Engineering,Civil,Junior,Female,Out-of-State,2.99,Enrolled
100475,2019,Engineering,Electrical,Graduate,Male,International,3.16,Enrolled
100476,2019,Engineering,Civil,Junior,Female,In-State,3.62,Withdrawn
100477,2019,Engineering,Civil,Senior,Female,In-State,3.04,Enrolled
100478,2019,Engineering,Electrical,Freshman,Male,In-State,3.02,Enrolled
100479,2019,Engineering,Computer Science,Sophomore,Female,Out-of-State,2.75,Enrolled
100480,2019,Engineering,Electrical,Freshman,Female,International,3.31,Enrolled
100481,2019,Engineering,Electrical,Freshman,Female,In-State,3.34,Graduated
100482,2019,Engineering,Computer Science,Senior,Male,In-State,3.21,On Leave
100483,2019,Engineering,Computer Science,Sophomore,Male,In-State,2.29,Enrolled
100484,2019,Engineering,Mechanical,Junior,Female,International,3.26,Enrolled
100485,2019,Engineering,Electrical,Senior,Male,In-State,3.39,On Leave
100486,2019,Engineering,Computer Science,Freshman,Female,In-State,3.32,Enrolled
100487,2019,Engineering,Civil,Senior,Female,Out-of-State,2.86,Enrolled
100488,2019,Engineering,Electrical,Sophomore,Male,International,3.48,Enrolled
100489,2019,Engineering,Civil,Sophomore,Male,In-State,2.45,Enrolled
100490,2019,Engineering,Computer Science,Freshman,Female,International,3.24,Enrolled
100491,2019,Engineering,Civil,Sophomore,Female,In-State,3.15,Enrolled
100492,2019,Engineering,Civil,Freshman,Female,In-State,3.29,Withdrawn
100493,2019,Engineering,Computer Science,Sophomore,Male,International,3.7,Enrolled
100494,2019,Engineering,Mechanical,Freshman,Female,International,3.69,Enrolled
100495,2019,Engineering,Mechanical,Sophomore,Male,Out-of-State,3.41,Enrolled
100496,2019,Engineering,Computer Science,Junior,Female,In-State,3.15,Graduated
100497,2019,Engineering,Electrical,Sophomore,Male,In-State,3.46,Enrolled
100498,2019,Engineering,Mechanical,Junior,Female,In-State,3.46,Enrolled
100499,2019,Engineering,Civil,Freshman,Male,In-State,3.25,Enrolled
100500,2019,Engineering,Mechanical,Sophomore,Female,In-State,2.91,Enrolled
100501,2019,Engineering,Civil,Freshman,Female,In-State,3.37,Enrolled
100502,2019,Engineering,Computer Science,Senior,Male,Out-of-State,2.97,Enrolled
100503,2019,Engineering,Computer Science,Freshman,Female,In-State,2.39,Enrolled
100504,2019,Engineering,Civil,Sophomore,Female,Out-of-State,3.13,Enrolled
100505,2019,Engineering,Electrical,Junior,Female,In-State,2.97,Enrolled
100506,2019,Engineering,Civil,Sophomore,Female,In-State,4.0,Enrolled
100507,2019,Engineering,Mechanical,Junior,Female,In-State,4.0,Withdrawn
100508,2019,Engineering,Civil,Senior,Female,In-State,2.25,Enrolled
100509,2019,Engineering,Electrical,Sophomore,Male,In-State,2.73,Enrolled
100510,2019,Engineering,Electrical,Freshman,Female,Out-of-State,3.38,Enrolled
100511,2019,Engineering,Computer Science,Senior,Male,International,2.71,Enrolled
100512,2019,Engineering,Civil,Senior,Male,International,3.01,Graduated
100513,2019,Engineering,Civil,Junior,Male,In-State,2.7,Enrolled
100514,2019,Engineering,Civil,Freshman,Male,Out-of-State,3.59,Graduated
100515,2019,Engineering,Civil,Junior,Male,In-State,2.7,Graduated
100516,2019,Engineering,Mechanical,Senior,Female,In-State,3.61,Enrolled
100517,2019,Engineering,Electrical,Junior,Female,Out-of-State,3.27,Graduated
100518,2019,Engineering,Civil,Freshman,Female,In-State,2.99,Graduated
100519,2019,Engineering,Mechanical,Sophomore,Female,In-State,2.28,Enrolled
100520,2019,Engineering,Computer Science,Graduate,Female,In-State,3.21,Withdrawn
100521,2019,Engineering,Computer Science,Senior,Female,In-State,2.52,Enrolled
100522,2019,Engineering,Electrical,Graduate,Male,Out-of-State,3.24,Enrolled
100523,2019,Engineering,Civil,Junior,Female,Out-of-State,3.18,Enrolled
100524,2019,Engineering,Mechanical,Graduate,Female,In-State,2.12,Enrolled
100525,2019,Engineering,Civil,Freshman,Female,Out-of-State,2.51,Withdrawn
100526,2019,Engineering,Computer Science,Freshman,Male,Out-of-State,2.64,Enrolled
100527,2019,Engineering,Computer Science,Sophomore,Female,In-State,2.86,Enrolled
100528,2019,Engineering,Electrical,Freshman,Female,Out-of-State,2.64,Enrolled
100529,2019,Engineering,Computer Science,Senior,Male,In-State,3.01,Withdrawn
100530,2019,Engineering,Electrical,Sophomore,Female,In-State,3.61,Enrolled
100531,2019,Engineering,Mechanical,Senior,Male,In-State,3.31,Graduated
100532,2019,Engineering,Mechanical,Sophomore,Female,International,2.77,Enrolled
100533,2019,Engineering,Electrical,Junior,Female,In-State,2.22,Enrolled
100534,2019,Engineering,Electrical,Freshman,Male,In-State,3.39,Enrolled
100535,2019,Engineering,Electrical,Junior,Male,International,3.33,Enrolled
100536,2019,Engineering,Electrical,Freshman,Female,In-State,2.9,Enrolled
100537,2019,Engineering,Electrical,Sophomore,Male,In-State,3.13,Enrolled
100538,2019,Engineering,Electrical,Freshman,Female,In-State,3.19,Enrolled
100539,2019,Engineering,Electrical,Graduate,Female,In-State,3.24,Enrolled
100540,2019,Engineering,Electrical,Sophomore,Female,In-State,2.96,Enrolled
100541,2019,Engineering,Mechanical,Sophomore,Female,International,3.81,On Leave
100542,2019,Engineering,Mechanical,Senior,Male,In-State,2.77,Enrolled
100543,2020,Engineering,Electrical,Senior,Male,In-State,2.87,On Leave
100544,2020,Engineering,Mechanical,Junior,Male,Out-of-State,2.81,Enrolled
100545,2020,Engineering,Electrical,Freshman,Female,In-State,2.58,Enrolled
100546,2020,Engineering,Computer Science,Sophomore,Male,Out-of-State,2.81,Enrolled
100547,2020,Engineering,Electrical,Senior,Female,In-State,2.92,Enrolled
100548,2020,Engineering,Electrical,Sophomore,Female,In-State,3.5,Enrolled
100549,2020,Engineering,Mechanical,Freshman,Male,In-State,3.05,Enrolled
100550,2020,Engineering,Mechanical,Junior,Male,In-State,2.87,Enrolled
100551,2020,Engineering,Electrical,Junior,Female,In-State,2.81,Enrolled
100552,2020,Engineering,Mechanical,Junior,Female,In-State,3.78,Enrolled
100553,2020,Engineering,Mechanical,Freshman,Male,In-State,2.59,Enrolled
100554,2020,Engineering,Electrical,Senior,Female,In-State,2.99,Enrolled
100555,2020,Engineering,Computer Science,Junior,Female,In-State,2.4,Withdrawn
100556,2020,Engineering,Electrical,Sophomore,Female,In-State,2.46,Withdrawn
100557,2020,Engineering,Computer Science,Sophomore,Female,In-State,2.49,Enrolled
100558,2020,Engineering,Computer Science,Graduate,Female,In-State,2.77,Enrolled
100559,2020,Engineering,Computer Science,Freshman,Female,In-State,3.58,Enrolled
100560,2020,Engineering,Mechanical,Sophomore,Male,In-State,2.51,Enrolled
100561,2020,Engineering,Computer Science,Freshman,Female,International,1.9,Enrolled
100562,2020,Engineering,Electrical,Freshman,Female,In-State,3.76,On Leave
100563,2020,Engineering,Mechanical,Sophomore,Female,In-State,2.85,Enrolled
100564,2020,Engineering,Civil,Freshman,Male,In-State,2.48,Enrolled
100565,2020,Engineering,Civil,Freshman,Male,In-State,1.94,Enrolled
100566,2020,Engineering,Electrical,Junior,Male,In-State,3.13,Withdrawn
100567,2020,Engineering,Computer Science,Senior,Female,In-State,3.35,Enrolled
100568,2020,Engineering,Electrical,Graduate,Male,Out-of-State,2.47,Graduated
100569,2020,Engineering,Civil,Junior,Female,Out-of-State,3.49,Graduated
100570,2020,Engineering,Computer Science,Sophomore,Male,In-State,2.81,Enrolled
100571,2020,Engineering,Mechanical,Senior,Female,International,3.54,Enrolled
100572,2020,Engineering,Electrical,Sophomore,Female,Out-of-State,4.0,Enrolled
100573,2020,Engineering,Computer Science,Junior,Female,Out-of-State,2.61,Enrolled
100574,2020,Engineering,Mechanical,Sophomore,Male,International,3.55,Enrolled
100575,2020,Engineering,Civil,Junior,Female,Out-of-State,2.48,Enrolled
100576,2020,Engineering,Civil,Freshman,Female,Out-of-State,3.06,Enrolled
100577,2020,Engineering,Civil,Freshman,Female,Out-of-State,3.28,Enrolled
100578,2020,Engineering,Civil,Sophomore,Female,Out-of-State,2.33,Enrolled
100579,2020,Engineering,Mechanical,Graduate,Male,Out-of-State,2.54,Enrolled
100580,2020,Engineering,Mechanical,Senior,Male,In-State,3.22,Enrolled
100581,2020,Engineering,Computer Science,Junior,Male,Out-of-State,3.06,Enrolled
100582,2020,Engineering,Electrical,Junior,Female,International,2.81,Enrolled
100583,2020,Engineering,Electrical,Senior,Male,In-State,3.07,Enrolled
100584,2020,Engineering,Civil,Junior,Male,In-State,3.63,Graduated
100585,2020,Engineering,Civil,Sophomore,Female,International,2.34,Graduated
100586,2020,Engineering,Mechanical,Graduate,Female,In-State,3.24,Graduated
100587,2020,Engineering,Mechanical,Senior,Male,Out-of-State,3.22,Graduated
100588,2020,Engineering,Computer Science,Freshman,Female,Out-of-State,2.64,Enrolled
100589,2020,Engineering,Electrical,Sophomore,Male,In-State,2.52,Graduated
100590,2020,Engineering,Mechanical,Freshman,Male,In-State,2.98,Enrolled
100591,2020,Engineering,Mechanical,Junior,Female,In-State,3.12,Enrolled
100592,2020,Engineering,Mechanical,Freshman,Female,In-State,3.21,Enrolled
100593,2020,Engineering,Civil,Senior,Female,Out-of-State,3.03,Enrolled
100594,2020,Engineering,Civil,Junior,Female,International,1.95,Enrolled
100595,2020,Engineering,Mechanical,Sophomore,Male,In-State,2.58,On Leave
100596,2020,Engineering,Civil,Senior,Male,In-State,3.45,On Leave
100597,2020,Engineering,Electrical,Senior,Male,In-State,2.58,Enrolled
100598,2020,Engineering,Civil,Freshman,Male,In-State,2.98,Enrolled
100599,2020,Engineering,Mechanical,Junior,Female,International,3.32,Enrolled
100600,2020,Engineering,Electrical,Senior,Female,Out-of-State,2.6,Enrolled
100601,2020,Engineering,Computer Science,Freshman,Female,In-State,3.61,Enrolled
100602,2020,Engineering,Computer Science,Sophomore,Female,In-State,3.2,Enrolled
